name|form|href|imgSrc|typeColour
Tirtouga||/wiki/Tirtouga_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/cd/0564Tirtouga.png/70px-0564Tirtouga.png|#6890F0
Archeops||/wiki/Archeops_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c5/0567Archeops.png/70px-0567Archeops.png|#B8A038
Trubbish||/wiki/Trubbish_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c4/0568Trubbish.png/70px-0568Trubbish.png|#A040A0
Garbodor||/wiki/Garbodor_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/cf/0569Garbodor.png/70px-0569Garbodor.png|#A040A0
Zorua||/wiki/Zorua_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/0d/0570Zorua.png/70px-0570Zorua.png|#705848
Zorua|Hisuian Form|/wiki/Zorua_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e9/0570Zorua-Hisui.png/70px-0570Zorua-Hisui.png|#A8A878
Zoroark||/wiki/Zoroark_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/52/0571Zoroark.png/70px-0571Zoroark.png|#705848
Zoroark|Hisuian Form|/wiki/Zoroark_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b2/0571Zoroark-Hisui.png/70px-0571Zoroark-Hisui.png|#A8A878
Minccino||/wiki/Minccino_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/8b/0572Minccino.png/70px-0572Minccino.png|#A8A878
Cinccino||/wiki/Cinccino_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/49/0573Cinccino.png/70px-0573Cinccino.png|#A8A878
Gothita||/wiki/Gothita_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/ab/0574Gothita.png/70px-0574Gothita.png|#F85888
Gothorita||/wiki/Gothorita_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/26/0575Gothorita.png/70px-0575Gothorita.png|#F85888
Gothitelle||/wiki/Gothitelle_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d2/0576Gothitelle.png/70px-0576Gothitelle.png|#F85888
Solosis||/wiki/Solosis_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f2/0577Solosis.png/70px-0577Solosis.png|#F85888
Duosion||/wiki/Duosion_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/10/0578Duosion.png/70px-0578Duosion.png|#F85888
Reuniclus||/wiki/Reuniclus_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/1a/0579Reuniclus.png/70px-0579Reuniclus.png|#F85888
Ducklett||/wiki/Ducklett_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2e/0580Ducklett.png/70px-0580Ducklett.png|#6890F0
Swanna||/wiki/Swanna_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/16/0581Swanna.png/70px-0581Swanna.png|#6890F0
Vanillite||/wiki/Vanillite_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/1a/0582Vanillite.png/70px-0582Vanillite.png|#98D8D8
Vanillish||/wiki/Vanillish_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/66/0583Vanillish.png/70px-0583Vanillish.png|#98D8D8
Vanilluxe||/wiki/Vanilluxe_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b0/0584Vanilluxe.png/70px-0584Vanilluxe.png|#98D8D8
Deerling|Spring Form|/wiki/Deerling_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c9/0585Deerling.png/70px-0585Deerling.png|#A8A878
Deerling|Summer Form|/wiki/Deerling_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b5/0585Deerling-Summer.png/70px-0585Deerling-Summer.png|#A8A878
Deerling|Autumn Form|/wiki/Deerling_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/55/0585Deerling-Autumn.png/70px-0585Deerling-Autumn.png|#A8A878
Deerling|Winter Form|/wiki/Deerling_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/20/0585Deerling-Winter.png/70px-0585Deerling-Winter.png|#A8A878
Sawsbuck|Spring Form|/wiki/Sawsbuck_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/ba/0586Sawsbuck.png/70px-0586Sawsbuck.png|#A8A878
Sawsbuck|Summer Form|/wiki/Sawsbuck_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/0f/0586Sawsbuck-Summer.png/70px-0586Sawsbuck-Summer.png|#A8A878
Sawsbuck|Autumn Form|/wiki/Sawsbuck_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/9f/0586Sawsbuck-Autumn.png/70px-0586Sawsbuck-Autumn.png|#A8A878
Sawsbuck|Winter Form|/wiki/Sawsbuck_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/79/0586Sawsbuck-Winter.png/70px-0586Sawsbuck-Winter.png|#A8A878
Emolga||/wiki/Emolga_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/96/0587Emolga.png/70px-0587Emolga.png|#F8D030
Karrablast||/wiki/Karrablast_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/6b/0588Karrablast.png/70px-0588Karrablast.png|#A8B820
Escavalier||/wiki/Escavalier_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/26/0589Escavalier.png/70px-0589Escavalier.png|#A8B820
Foongus||/wiki/Foongus_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/bf/0590Foongus.png/70px-0590Foongus.png|#78C850
Amoonguss||/wiki/Amoonguss_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/15/0591Amoonguss.png/70px-0591Amoonguss.png|#78C850
Frillish||/wiki/Frillish_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a9/0592Frillish.png/70px-0592Frillish.png|#6890F0
Jellicent||/wiki/Jellicent_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a7/0593Jellicent.png/70px-0593Jellicent.png|#6890F0
Alomomola||/wiki/Alomomola_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f7/0594Alomomola.png/70px-0594Alomomola.png|#6890F0
Joltik||/wiki/Joltik_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e7/0595Joltik.png/70px-0595Joltik.png|#A8B820
Galvantula||/wiki/Galvantula_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2d/0596Galvantula.png/70px-0596Galvantula.png|#A8B820
Klink||/wiki/Klink_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/21/0599Klink.png/70px-0599Klink.png|#B8B8D0
Ferrothorn||/wiki/Ferrothorn_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b1/0598Ferrothorn.png/70px-0598Ferrothorn.png|#78C850
Ferroseed||/wiki/Ferroseed_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/89/0597Ferroseed.png/70px-0597Ferroseed.png|#78C850
Klang||/wiki/Klang_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/62/0600Klang.png/70px-0600Klang.png|#B8B8D0
Klinklang||/wiki/Klinklang_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/1f/0601Klinklang.png/70px-0601Klinklang.png|#B8B8D0
Tynamo||/wiki/Tynamo_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/8a/0602Tynamo.png/70px-0602Tynamo.png|#F8D030
Eelektrik||/wiki/Eelektrik_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/94/0603Eelektrik.png/70px-0603Eelektrik.png|#F8D030
Eelektross||/wiki/Eelektross_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/1c/0604Eelektross.png/70px-0604Eelektross.png|#F8D030
Elgyem||/wiki/Elgyem_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/77/0605Elgyem.png/70px-0605Elgyem.png|#F85888
Beheeyem||/wiki/Beheeyem_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/99/0606Beheeyem.png/70px-0606Beheeyem.png|#F85888
Litwick||/wiki/Litwick_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/cf/0607Litwick.png/70px-0607Litwick.png|#705898
Lampent||/wiki/Lampent_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c1/0608Lampent.png/70px-0608Lampent.png|#705898
Chandelure||/wiki/Chandelure_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/97/0609Chandelure.png/70px-0609Chandelure.png|#705898
Axew||/wiki/Axew_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/00/0610Axew.png/70px-0610Axew.png|#7038F8
Fraxure||/wiki/Fraxure_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2c/0611Fraxure.png/70px-0611Fraxure.png|#7038F8
Haxorus||/wiki/Haxorus_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/bf/0612Haxorus.png/70px-0612Haxorus.png|#7038F8
Cubchoo||/wiki/Cubchoo_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/fc/0613Cubchoo.png/70px-0613Cubchoo.png|#98D8D8
Beartic||/wiki/Beartic_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a6/0614Beartic.png/70px-0614Beartic.png|#98D8D8
Cryogonal||/wiki/Cryogonal_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/84/0615Cryogonal.png/70px-0615Cryogonal.png|#98D8D8
Shelmet||/wiki/Shelmet_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d6/0616Shelmet.png/70px-0616Shelmet.png|#A8B820
Accelgor||/wiki/Accelgor_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f4/0617Accelgor.png/70px-0617Accelgor.png|#A8B820
Stunfisk||/wiki/Stunfisk_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/7b/0618Stunfisk.png/70px-0618Stunfisk.png|#E0C068
Stunfisk|Galarian Form|/wiki/Stunfisk_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/40/0618Stunfisk-Galar.png/70px-0618Stunfisk-Galar.png|#E0C068
Mienfoo||/wiki/Mienfoo_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/74/0619Mienfoo.png/70px-0619Mienfoo.png|#C03028
Mienshao||/wiki/Mienshao_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f1/0620Mienshao.png/70px-0620Mienshao.png|#C03028
Druddigon||/wiki/Druddigon_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c5/0621Druddigon.png/70px-0621Druddigon.png|#7038F8
Golett||/wiki/Golett_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e1/0622Golett.png/70px-0622Golett.png|#E0C068
Golurk||/wiki/Golurk_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/de/0623Golurk.png/70px-0623Golurk.png|#E0C068
Pawniard||/wiki/Pawniard_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/8c/0624Pawniard.png/70px-0624Pawniard.png|#705848
Bisharp||/wiki/Bisharp_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/6b/0625Bisharp.png/70px-0625Bisharp.png|#705848
Bouffalant||/wiki/Bouffalant_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/ed/0626Bouffalant.png/70px-0626Bouffalant.png|#A8A878
Rufflet||/wiki/Rufflet_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2d/0627Rufflet.png/70px-0627Rufflet.png|#A8A878
Braviary||/wiki/Braviary_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/22/0628Braviary.png/70px-0628Braviary.png|#A8A878
Braviary|Hisuian Form|/wiki/Braviary_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e8/0628Braviary-Hisui.png/70px-0628Braviary-Hisui.png|#F85888
Vullaby||/wiki/Vullaby_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/ed/0629Vullaby.png/70px-0629Vullaby.png|#705848
Mandibuzz||/wiki/Mandibuzz_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f1/0630Mandibuzz.png/70px-0630Mandibuzz.png|#705848
Heatmor||/wiki/Heatmor_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/33/0631Heatmor.png/70px-0631Heatmor.png|#F08030
Durant||/wiki/Durant_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/bd/0632Durant.png/70px-0632Durant.png|#A8B820
Deino||/wiki/Deino_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/60/0633Deino.png/70px-0633Deino.png|#705848
Zweilous||/wiki/Zweilous_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/74/0634Zweilous.png/70px-0634Zweilous.png|#705848
Hydreigon||/wiki/Hydreigon_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/92/0635Hydreigon.png/70px-0635Hydreigon.png|#705848
Larvesta||/wiki/Larvesta_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/33/0636Larvesta.png/70px-0636Larvesta.png|#A8B820
Volcarona||/wiki/Volcarona_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/09/0637Volcarona.png/70px-0637Volcarona.png|#A8B820
Cobalion||/wiki/Cobalion_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/9e/0638Cobalion.png/70px-0638Cobalion.png|#B8B8D0
Terrakion||/wiki/Terrakion_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/6b/0639Terrakion.png/70px-0639Terrakion.png|#B8A038
Virizion||/wiki/Virizion_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/bf/0640Virizion.png/70px-0640Virizion.png|#78C850
Tornadus|Incarnate Forme|/wiki/Tornadus_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/12/0641Tornadus.png/70px-0641Tornadus.png|#A890F0
Tornadus|Therian Forme|/wiki/Tornadus_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/53/0641Tornadus-Therian.png/70px-0641Tornadus-Therian.png|#A890F0
Thundurus|Incarnate Forme|/wiki/Thundurus_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/51/0642Thundurus.png/70px-0642Thundurus.png|#F8D030
Thundurus|Therian Forme|/wiki/Thundurus_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/3e/0642Thundurus-Therian.png/70px-0642Thundurus-Therian.png|#F8D030
Reshiram||/wiki/Reshiram_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/56/0643Reshiram.png/70px-0643Reshiram.png|#7038F8
Zekrom||/wiki/Zekrom_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/72/0644Zekrom.png/70px-0644Zekrom.png|#7038F8
Landorus|Incarnate Forme|/wiki/Landorus_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/da/0645Landorus.png/70px-0645Landorus.png|#E0C068
Landorus|Therian Forme|/wiki/Landorus_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/44/0645Landorus-Therian.png/70px-0645Landorus-Therian.png|#E0C068
Kyurem|Kyurem|/wiki/Kyurem_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/86/0646Kyurem.png/70px-0646Kyurem.png|#7038F8
Kyurem|White Kyurem|/wiki/Kyurem_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/5d/0646Kyurem-White.png/70px-0646Kyurem-White.png|#7038F8
Kyurem|Black Kyurem|/wiki/Kyurem_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e8/0646Kyurem-Black.png/70px-0646Kyurem-Black.png|#7038F8
Keldeo|Ordinary Form|/wiki/Keldeo_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/92/0647Keldeo.png/70px-0647Keldeo.png|#6890F0
Keldeo|Resolute Form|/wiki/Keldeo_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/cf/0647Keldeo-Resolute.png/70px-0647Keldeo-Resolute.png|#6890F0
Meloetta|Aria Forme|/wiki/Meloetta_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/0b/0648Meloetta.png/70px-0648Meloetta.png|#A8A878
Meloetta|Pirouette Forme|/wiki/Meloetta_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f9/0648Meloetta-Pirouette.png/70px-0648Meloetta-Pirouette.png|#A8A878
Genesect|Genesect|/wiki/Genesect_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e3/0649Genesect.png/70px-0649Genesect.png|#A8B820
Genesect|Genesect|/wiki/Genesect_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/44/HOME0649B.png/70px-HOME0649B.png|#A8B820
Genesect|Genesect|/wiki/Genesect_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/aa/HOME0649R.png/70px-HOME0649R.png|#A8B820
Chespin||/wiki/Chespin_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b0/0650Chespin.png/70px-0650Chespin.png|#78C850
Quilladin||/wiki/Quilladin_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/24/0651Quilladin.png/70px-0651Quilladin.png|#78C850
Chesnaught||/wiki/Chesnaught_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/db/0652Chesnaught.png/70px-0652Chesnaught.png|#78C850
Genesect|Genesect|/wiki/Genesect_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/38/HOME0649W.png/70px-HOME0649W.png|#A8B820
Genesect|Genesect|/wiki/Genesect_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e5/HOME0649Y.png/70px-HOME0649Y.png|#A8B820
Fennekin||/wiki/Fennekin_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/46/0653Fennekin.png/70px-0653Fennekin.png|#F08030
Braixen||/wiki/Braixen_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/4b/0654Braixen.png/70px-0654Braixen.png|#F08030
Delphox||/wiki/Delphox_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/01/0655Delphox.png/70px-0655Delphox.png|#F08030
Froakie||/wiki/Froakie_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/04/0656Froakie.png/70px-0656Froakie.png|#6890F0
Greninja||/wiki/Greninja_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d9/0658Greninja.png/70px-0658Greninja.png|#6890F0
Bunnelby||/wiki/Bunnelby_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d0/0659Bunnelby.png/70px-0659Bunnelby.png|#A8A878
Frogadier||/wiki/Frogadier_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/8e/0657Frogadier.png/70px-0657Frogadier.png|#6890F0
Diggersby||/wiki/Diggersby_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/df/0660Diggersby.png/70px-0660Diggersby.png|#A8A878
Fletchling||/wiki/Fletchling_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/fd/0661Fletchling.png/70px-0661Fletchling.png|#A8A878
Fletchinder||/wiki/Fletchinder_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/02/0662Fletchinder.png/70px-0662Fletchinder.png|#F08030
Scatterbug||/wiki/Scatterbug_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/19/0664Scatterbug.png/70px-0664Scatterbug.png|#A8B820
Vivillon|Meadow Pattern|/wiki/Vivillon_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c9/0666Vivillon.png/70px-0666Vivillon.png|#A8B820
Litleo||/wiki/Litleo_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2d/0667Litleo.png/70px-0667Litleo.png|#F08030
Spewpa||/wiki/Spewpa_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/33/0665Spewpa.png/70px-0665Spewpa.png|#A8B820
Pyroar||/wiki/Pyroar_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/8a/0668Pyroar.png/70px-0668Pyroar.png|#F08030
Flabébé|Red Flower|/wiki/Flab%C3%A9b%C3%A9_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/5d/0669Flab%C3%A9b%C3%A9.png/70px-0669Flab%C3%A9b%C3%A9.png|#EE99AC
Flabébé|Orange Flower|/wiki/Flab%C3%A9b%C3%A9_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2a/HOME0669O.png/70px-HOME0669O.png|#EE99AC
Flabébé|Blue Flower|/wiki/Flab%C3%A9b%C3%A9_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/59/HOME0669B.png/70px-HOME0669B.png|#EE99AC
Flabébé|Yellow Flower|/wiki/Flab%C3%A9b%C3%A9_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/96/HOME0669Y.png/70px-HOME0669Y.png|#EE99AC
Floette|Yellow Flower|/wiki/Floette_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/42/HOME0670Y.png/70px-HOME0670Y.png|#EE99AC
Flabébé|White Flower|/wiki/Flab%C3%A9b%C3%A9_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/bf/HOME0669W.png/70px-HOME0669W.png|#EE99AC
Floette|Blue Flower|/wiki/Floette_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/19/HOME0670B.png/70px-HOME0670B.png|#EE99AC
Floette|Orange Flower|/wiki/Floette_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/9b/HOME0670O.png/70px-HOME0670O.png|#EE99AC
Floette|White Flower|/wiki/Floette_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/83/HOME0670W.png/70px-HOME0670W.png|#EE99AC
Florges|Red Flower|/wiki/Florges_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/0c/0671Florges.png/70px-0671Florges.png|#EE99AC
Florges|Yellow Flower|/wiki/Florges_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/74/HOME0671Y.png/70px-HOME0671Y.png|#EE99AC
Florges|Orange Flower|/wiki/Florges_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/6f/HOME0671O.png/70px-HOME0671O.png|#EE99AC
Florges|Blue Flower|/wiki/Florges_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/4a/HOME0671B.png/70px-HOME0671B.png|#EE99AC
Florges|White Flower|/wiki/Florges_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d7/HOME0671W.png/70px-HOME0671W.png|#EE99AC
Skiddo||/wiki/Skiddo_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e8/0672Skiddo.png/70px-0672Skiddo.png|#78C850
Gogoat||/wiki/Gogoat_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/ec/0673Gogoat.png/70px-0673Gogoat.png|#78C850
Pancham||/wiki/Pancham_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/89/0674Pancham.png/70px-0674Pancham.png|#C03028
Pangoro||/wiki/Pangoro_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b8/0675Pangoro.png/70px-0675Pangoro.png|#C03028
Furfrou|Natural Form|/wiki/Furfrou_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/29/0676Furfrou.png/70px-0676Furfrou.png|#A8A878
Espurr||/wiki/Espurr_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/1e/0677Espurr.png/70px-0677Espurr.png|#F85888
Talonflame||/wiki/Talonflame_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/12/0663Talonflame.png/70px-0663Talonflame.png|#F08030
Meowstic|Male|/wiki/Meowstic_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/6d/0678Meowstic-Male.png/70px-0678Meowstic-Male.png|#F85888
Floette|Red Flower|/wiki/Floette_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/8f/0670Floette.png/70px-0670Floette.png|#EE99AC
Meowstic|Female|/wiki/Meowstic_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/1f/0678Meowstic-Female.png/70px-0678Meowstic-Female.png|#F85888
Honedge||/wiki/Honedge_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/48/0679Honedge.png/70px-0679Honedge.png|#B8B8D0
Doublade||/wiki/Doublade_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/de/0680Doublade.png/70px-0680Doublade.png|#B8B8D0
Aegislash|Shield Forme|/wiki/Aegislash_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/5a/0681Aegislash-Shield.png/70px-0681Aegislash-Shield.png|#B8B8D0
Aegislash|Blade Forme|/wiki/Aegislash_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/99/0681Aegislash-Blade.png/70px-0681Aegislash-Blade.png|#B8B8D0
Spritzee||/wiki/Spritzee_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/58/0682Spritzee.png/70px-0682Spritzee.png|#EE99AC
Aromatisse||/wiki/Aromatisse_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e3/0683Aromatisse.png/70px-0683Aromatisse.png|#EE99AC
Swirlix||/wiki/Swirlix_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a7/0684Swirlix.png/70px-0684Swirlix.png|#EE99AC
Slurpuff||/wiki/Slurpuff_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c4/0685Slurpuff.png/70px-0685Slurpuff.png|#EE99AC
Malamar||/wiki/Malamar_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/58/0687Malamar.png/70px-0687Malamar.png|#705848
